States/UTs,Season,Crop,Year,"Area
(In '000 Hectare)","Production
(In '000 Tonne)","Yield
(In Kg./Hectare)"
Jammu & Kashmir,Total,Kulthi (Horse Gram),2018-2019,0.78,0.33,431
Jharkhand,Total,Kulthi (Horse Gram),2018-2019,17.05,11.29,662
Karnataka,Total,Kulthi (Horse Gram),2018-2019,153.01,29.34,192
Madhya Pradesh,Total,Kulthi (Horse Gram),2018-2019,2.00,1.00,500
Odisha,Total,Kulthi (Horse Gram),2018-2019,23.61,8.69,368
Tamil Nadu,Total,Kulthi (Horse Gram),2018-2019,77.45,53.53,691
Telangana,Total,Kulthi (Horse Gram),2018-2019,1.00,1.00,1000
Uttarakhand,Total,Kulthi (Horse Gram),2018-2019,13.00,12.00,923
West Bengal,Total,Kulthi (Horse Gram),2018-2019,1.41,0.70,496
India,Total,Kulthi (Horse Gram),2018-2019,460.49,181.29,394
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2019-2020,84.00,39.00,464
Bihar,Kharif,Kulthi (Horse Gram),2019-2020,8.08,7.46,923
Chhattisgarh,Kharif,Kulthi (Horse Gram),2019-2020,34.09,13.47,395
Haryana,Kharif,Kulthi (Horse Gram),2019-2020,0.80,0.11,138
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2019-2020,1.63,1.02,626
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2019-2020,0.63,0.22,349
Jharkhand,Kharif,Kulthi (Horse Gram),2019-2020,20.26,13.82,682
Karnataka,Kharif,Kulthi (Horse Gram),2019-2020,89.00,71.00,798
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2019-2020,-,0.00,-
Odisha,Kharif,Kulthi (Horse Gram),2019-2020,22.72,9.00,396
Tamil Nadu,Kharif,Kulthi (Horse Gram),2019-2020,2.44,1.70,697
Uttarakhand,Kharif,Kulthi (Horse Gram),2019-2020,11.00,11.00,1000
India,Kharif,Kulthi (Horse Gram),2019-2020,274.66,167.80,611
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2019-2020,30.00,17.00,567
Chhattisgarh,Rabi,Kulthi (Horse Gram),2019-2020,1.37,0.44,321
Karnataka,Rabi,Kulthi (Horse Gram),2019-2020,72.00,50.00,694
Odisha,Rabi,Kulthi (Horse Gram),2019-2020,0.04,0.02,500
Tamil Nadu,Rabi,Kulthi (Horse Gram),2019-2020,76.62,59.68,779
Telangana,Rabi,Kulthi (Horse Gram),2019-2020,1.00,1.00,1000
West Bengal,Rabi,Kulthi (Horse Gram),2019-2020,1.74,0.92,528
India,Rabi,Kulthi (Horse Gram),2019-2020,182.77,129.06,706
Andhra Pradesh,Total,Kulthi (Horse Gram),2019-2020,114.00,56.00,491
Bihar,Total,Kulthi (Horse Gram),2019-2020,8.08,7.46,923
Chhattisgarh,Total,Kulthi (Horse Gram),2019-2020,35.46,13.91,392
Haryana,Total,Kulthi (Horse Gram),2019-2020,0.80,0.11,138
Himachal Pradesh,Total,Kulthi (Horse Gram),2019-2020,1.63,1.02,626
Jammu & Kashmir,Total,Kulthi (Horse Gram),2019-2020,0.63,0.22,349
Jharkhand,Total,Kulthi (Horse Gram),2019-2020,20.26,13.82,682
Karnataka,Total,Kulthi (Horse Gram),2019-2020,161.00,121.00,752
Madhya Pradesh,Total,Kulthi (Horse Gram),2019-2020,-,0.00,-
Odisha,Total,Kulthi (Horse Gram),2019-2020,22.76,9.02,396
Tamil Nadu,Total,Kulthi (Horse Gram),2019-2020,79.06,61.38,776
Telangana,Total,Kulthi (Horse Gram),2019-2020,1.00,1.00,1000
Uttarakhand,Total,Kulthi (Horse Gram),2019-2020,11.00,11.00,1000
West Bengal,Total,Kulthi (Horse Gram),2019-2020,1.74,0.92,528
India,Total,Kulthi (Horse Gram),2019-2020,457.43,296.86,649
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2020-2021,3.00,1.00,333
Bihar,Kharif,Kulthi (Horse Gram),2020-2021,6.92,6.35,918
Chhattisgarh,Kharif,Kulthi (Horse Gram),2020-2021,25.48,10.74,422
Haryana,Kharif,Kulthi (Horse Gram),2020-2021,0.67,0.40,597
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2020-2021,1.56,0.80,513
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2020-2021,0.71,0.24,338
Jharkhand,Kharif,Kulthi (Horse Gram),2020-2021,18.66,13.09,702
Karnataka,Kharif,Kulthi (Horse Gram),2020-2021,47.00,31.00,660
Kerala,Kharif,Kulthi (Horse Gram),2020-2021,-,0.00,-
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2020-2021,2.00,0.27,135
Odisha,Kharif,Kulthi (Horse Gram),2020-2021,26.32,10.49,399
Tamil Nadu,Kharif,Kulthi (Horse Gram),2020-2021,3.84,2.62,682
Telangana,Kharif,Kulthi (Horse Gram),2020-2021,1.00,2.00,2000
Uttarakhand,Kharif,Kulthi (Horse Gram),2020-2021,13.00,13.00,1000
India,Kharif,Kulthi (Horse Gram),2020-2021,150.17,91.99,613
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2020-2021,23.00,13.00,565
Chhattisgarh,Rabi,Kulthi (Horse Gram),2020-2021,0.15,0.06,400
Karnataka,Rabi,Kulthi (Horse Gram),2020-2021,100.00,65.30,653
Odisha,Rabi,Kulthi (Horse Gram),2020-2021,0.05,0.01,200
Tamil Nadu,Rabi,Kulthi (Horse Gram),2020-2021,71.98,53.89,749
Telangana,Rabi,Kulthi (Horse Gram),2020-2021,1.00,1.00,1000
West Bengal,Rabi,Kulthi (Horse Gram),2020-2021,1.81,0.96,530
India,Rabi,Kulthi (Horse Gram),2020-2021,197.99,134.22,678
Andhra Pradesh,Total,Kulthi (Horse Gram),2020-2021,26.00,14.00,538
Bihar,Total,Kulthi (Horse Gram),2020-2021,6.92,6.35,918
Chhattisgarh,Total,Kulthi (Horse Gram),2020-2021,25.63,10.80,421
Haryana,Total,Kulthi (Horse Gram),2020-2021,0.67,0.40,597
Himachal Pradesh,Total,Kulthi (Horse Gram),2020-2021,1.56,0.80,513
Jammu & Kashmir,Total,Kulthi (Horse Gram),2020-2021,0.71,0.24,338
Jharkhand,Total,Kulthi (Horse Gram),2020-2021,18.66,13.09,702
Karnataka,Total,Kulthi (Horse Gram),2020-2021,147.00,96.30,655
Madhya Pradesh,Total,Kulthi (Horse Gram),2020-2021,2.00,0.27,135
Odisha,Total,Kulthi (Horse Gram),2020-2021,26.37,10.50,398
Tamil Nadu,Total,Kulthi (Horse Gram),2020-2021,75.82,56.51,745
Telangana,Total,Kulthi (Horse Gram),2020-2021,2.00,3.00,1500
Uttarakhand,Total,Kulthi (Horse Gram),2020-2021,-,13.00,-
West Bengal,Total,Kulthi (Horse Gram),2020-2021,1.81,0.96,530
India,Total,Kulthi (Horse Gram),2020-2021,348.16,226.21,650
